timestamp,open,high,low,close,volume
1767239100,1270.0,1270.0,1263.8,1267.3,121049
1767239400,1267.2,1268.2,1265.0,1266.4,55149
1767239700,1266.0,1271.1,1264.9,1270.6,37290
1767240000,1270.3,1270.4,1267.5,1268.9,26355
1767240300,1268.9,1269.5,1267.1,1268.0,22381
1767240600,1268.4,1269.2,1267.1,1268.1,24155
1767240900,1267.8,1269.3,1266.9,1268.8,12820
1767241200,1268.8,1269.1,1266.5,1267.6,9166
1767241500,1267.6,1268.3,1266.2,1266.7,9578
1767241800,1266.7,1268.5,1265.8,1268.1,20647
1767242100,1268.3,1270.3,1267.6,1269.9,10306
1767242400,1269.8,1270.2,1268.5,1269.6,17967
1767242700,1269.9,1270.0,1268.1,1268.6,15728
1767243000,1268.9,1269.4,1267.1,1269.3,12944
1767243300,1269.5,1273.8,1269.0,1272.7,25046
1767243600,1272.7,1273.4,1271.2,1272.3,22972
1767243900,1271.8,1273.3,1271.5,1271.6,8961
1767244200,1271.8,1272.0,1270.6,1271.9,10900
1767244500,1271.9,1273.7,1271.8,1273.2,33239
1767244800,1273.2,1274.6,1272.3,1274.2,96953
1767245100,1274.2,1275.0,1273.5,1274.6,57805
1767245400,1274.5,1275.1,1273.1,1273.5,10433
1767245700,1273.7,1274.9,1273.0,1274.4,11425
1767246000,1274.4,1274.9,1273.8,1274.4,3696
1767246300,1274.4,1274.6,1273.6,1273.8,5551
1767246600,1274.0,1274.6,1273.5,1274.6,10582
1767246900,1273.9,1275.7,1273.6,1275.4,14715
1767247200,1275.6,1275.6,1274.1,1274.9,15718
1767247500,1274.6,1274.8,1274.0,1274.4,4236
1767247800,1274.4,1274.5,1273.1,1274.0,6264
1767248100,1273.8,1274.0,1271.2,1272.0,19508
1767248400,1272.0,1273.5,1271.9,1272.7,14155
1767248700,1272.8,1273.4,1271.8,1272.4,15911
1767249000,1272.1,1272.6,1271.0,1271.3,12935
1767249300,1271.1,1273.1,1271.1,1271.9,19428
1767249600,1271.9,1272.8,1271.7,1271.8,8536
1767249900,1271.8,1272.3,1270.4,1270.9,13393
1767250200,1270.9,1272.9,1270.5,1272.9,6700
1767250500,1272.3,1274.1,1272.3,1274.0,14207
1767250800,1274.0,1274.5,1272.5,1274.4,8747
1767251100,1274.0,1274.8,1273.5,1274.5,34479
1767251400,1274.5,1276.7,1274.0,1276.2,57467
1767251700,1276.7,1277.5,1275.6,1276.0,15157
1767252000,1276.0,1277.4,1275.9,1277.2,15200
1767252300,1277.1,1278.0,1275.1,1275.5,14893
1767252600,1275.5,1276.0,1275.1,1275.6,7125
1767252900,1275.4,1276.2,1275.0,1276.0,11544
1767253200,1276.0,1276.4,1274.7,1276.2,18678
1767253500,1276.0,1276.9,1274.6,1275.3,26457
1767253800,1275.3,1275.5,1274.5,1275.1,6843
1767254100,1275.1,1276.0,1274.5,1275.0,10965
1767254400,1275.0,1275.3,1274.4,1274.5,9493
1767254700,1276.1,1277.7,1275.9,1277.6,18339
1767255000,1277.7,1277.7,1276.1,1277.6,12637
1767255300,1277.6,1279.2,1277.0,1277.6,47925
1767255600,1278.1,1278.6,1276.7,1278.0,46140
1767255900,1278.0,1278.2,1277.2,1277.6,9738
1767256200,1277.6,1278.5,1276.4,1277.9,14583
1767256500,1277.5,1279.1,1277.3,1279.0,13115
1767256800,1279.0,1279.0,1274.8,1275.4,118258
1767257100,1275.4,1276.8,1274.4,1274.8,41462
