timestamp,open,high,low,close,volume,SMMA20,SMMA120,SMMA_gap,SMMA_gap_pct,price_change_5m,price_change_15m,price_change_30m,volume_sma_5,volume_sma_20,volume_ratio,rolling_std_5,rolling_std_20,ATR_14,SMMA_gap_change,SMMA_gap_change_pct,PREV_GAP,BUY_SIGNAL,SELL_SIGNAL,signal,symbol
1767859800,1287.8,1287.8,1286.3,1286.8,8707,1288.6909665530206,1288.7280485355154,-0.037081982494783006,-0.00287740943769496,-0.054368932038839635,0.031094527363162427,-0.023308212260120253,13220.8,20194.2,0.4311634033534381,0.079530594880156,0.06224039784711562,1.6428571428571428,-0.08332246688814848,-180.19375874034634,0.04624048439336548,False,True,SELL,NSE_AXISBANK-EQ
1767862200,1291.2,1292.2,1289.6,1290.0,33222,1288.7530778530133,1288.7307865441612,0.022291308852118163,0.0017297102765655317,-0.07745933384972759,0.2019574335870633,0.1475040757705326,67322.0,28131.8,1.1809411413418267,0.11870742464676316,0.07687052475966832,1.8714285714285748,0.054961822127552296,-168.2306661795841,-0.03267051327543413,True,False,BUY,NSE_AXISBANK-EQ
1767862500,1289.8,1291.3,1287.5,1287.9,65899,1288.7104239603627,1288.72386332296,-0.01343936259718248,-0.0010428426895525342,-0.16279069767440868,-0.17826693535885063,-0.031048668788313805,53516.4,30675.0,2.1482966585167076,0.1450348312627822,0.0820188924696619,2.028571428571435,-0.035730671449300644,-160.28969714761925,0.022291308852118163,False,True,SELL,NSE_AXISBANK-EQ
1767862800,1288.1,1290.1,1287.8,1289.7,77065,1288.7599027623446,1288.7319977952686,0.027904967075983222,0.0021653041224802645,0.13976240391333494,-0.10069713400464586,0.15531567911781785,51734.8,33858.75,2.276073393140621,0.1555418596863678,0.08700849628231395,2.1357142857142923,0.0413443296731657,-307.6360904335851,-0.01343936259718248,True,False,BUY,NSE_AXISBANK-EQ
1767864600,1287.7,1288.3,1286.6,1287.2,110683,1288.6579454567004,1288.71690750642,-0.05896204971963925,-0.004575252282033517,-0.05435204596631049,-0.11639636843330248,-0.19384352950299055,56069.6,45598.35,2.427346603550348,0.0572645542941672,0.09128125072964338,2.0214285714286007,-0.06398684950272582,-1273.420877745319,0.005024799783086564,False,True,SELL,NSE_AXISBANK-EQ
1767938100,1403.0,1403.9,1402.6,1403.2,50841,1415.3336083547065,1415.6588857670006,-0.3252774122940991,-0.02297710384644424,0.0,0.014255167498222754,-0.1281138790035552,74546.2,136103.0,0.37354797469563494,0.04293335015036227,0.10825268471529566,2.778571428571451,-0.5339144469867279,-255.9058835231765,0.20863703469262873,False,True,SELL,NSE_ICICIBANK-EQ
1768203000,1424.0,1424.3,1421.1,1421.7,93172,1411.0936933771961,1410.6769279617836,0.41676541541255574,0.0295436472484681,-0.15450523210900347,-0.007033338022222058,0.1690974424011893,95143.4,140592.35,0.6627103110517748,0.13745869637796468,0.13727773018906833,3.0500000000000194,0.4655958068938162,-953.4959535855801,-0.04883039148126045,True,False,BUY,NSE_ICICIBANK-EQ
1768203600,1008.65,1010.0,1008.35,1009.95,65079,1002.9262073826585,1002.8011462517702,0.12506113088829807,0.012471179491143038,0.12888514350866132,0.19345238095238582,0.1785448593959238,54287.8,95168.35,0.6838302860142053,0.08399939585685905,0.10707457116577196,2.453571428571414,0.3095988944040755,-167.76993960783844,-0.18453776351577744,True,False,BUY,NSE_SBIN-EQ
1768211400,3230.5,3245.1,3230.0,3242.5,86783,3216.1501295536377,3216.1136668014756,0.036462752162151446,0.0011337519733378946,0.3714595263891063,0.49900818249442036,0.6768714875648119,56191.0,27915.0,3.108830377933011,0.20219200306565774,0.14195082736699421,6.871428571428559,1.1651013942264399,-103.23068436638505,-1.1286386420642884,True,False,BUY,NSE_TCS-EQ
1768279500,426.86,427.44,426.56,426.68,389680,426.138077948116,426.1178249420391,0.020253006076927704,0.00475291219739107,-0.04216839244717274,0.15492230411717767,0.04689551678860315,150013.0,180730.0,2.1561445249820173,0.1114324245533465,0.0908149591290029,0.8442857142857098,0.023798053106077077,-671.3042989386624,-0.003545047029149373,True,False,BUY,NSE_KOTAKBANK-EQ
1768289400,424.44,424.66,424.0,424.58,200900,426.13784329004665,426.1841709767316,-0.04632768668494691,-0.010870344287722565,0.0282712151910669,-0.047083196007347006,-0.2162162162162251,156402.0,149371.0,1.3449732545139284,0.0650381010661328,0.11558607676534594,0.740000000000001,-0.06851132373185465,-308.837200982806,0.022183637046907734,False,True,SELL,NSE_KOTAKBANK-EQ
1768367100,1287.3,1289.5,1286.1,1287.1,83573,1273.1109532066082,1272.9547067666049,0.156246440003315,0.012274312603014134,-0.03883193538365415,-0.05435626650101,0.06997356554190315,53924.8,144167.3,0.5796945631915144,0.0943424169128404,0.1994492738803599,4.564285714285753,0.6173976103398218,-133.8818266229923,-0.46115117033650677,True,False,BUY,NSE_AXISBANK-EQ
1768368600,3208.4,3210.0,3207.0,3209.7,65724,3230.93703826966,3231.7041879643825,-0.7671496947223204,-0.02373823995337705,0.04051863857372773,0.021813649111868116,0.028047868361991135,57059.2,43793.1,1.5007843701405017,0.08371120434396079,0.09681611191915372,6.421428571428578,-0.9328297137399204,-563.0309069682247,0.1656800190176,False,True,SELL,NSE_TCS-EQ
1768383600,1418.5,1419.6,1416.6,1417.6,594251,1422.5348950223947,1422.6435981534858,-0.10870313109103336,-0.007640925051933185,-0.05640157924423628,-0.19010068295430838,-0.31643344349905345,386733.6,212182.5,2.8006598093622235,0.14793468690059436,0.11323838904945215,2.51428571428575,-0.2173481392078429,-200.05349806238803,0.10864500811680955,False,True,SELL,NSE_ICICIBANK-EQ
1768535400,1663.2,1673.7,1660.3,1671.6,951704,1602.93482320567,1600.9775837469956,1.957239458674394,0.12225277096594869,0.5292278085157642,3.6008676789587746,4.527263631815903,819450.0,323133.95,2.945230607925908,1.4267939801077667,0.7922518458859498,11.257142857142867,3.0204909905871773,-284.0805679492727,-1.0632515319127833,True,False,BUY,NSE_INFY-EQ
1768540800,1478.6,1479.0,1476.8,1476.8,159507,1466.0584254040627,1465.9805527558253,0.0778726482374168,0.005311983715679434,-0.14874915483434892,0.1356116083536696,0.40794125645906565,180217.0,252469.95,0.6317860798879232,0.19062112420100744,0.17525886260556128,3.307142857142838,0.4744263066243093,-119.6373546405267,-0.3965536583868925,True,False,BUY,NSE_RELIANCE-EQ
1768549200,1457.8,1458.7,1455.1,1458.7,238950,1466.063341415933,1466.369713645856,-0.3063722299229994,-0.02089324588962368,0.05487344811028194,-0.01370895880458134,-0.3892379131384849,151636.4,175199.3,1.3638753122872067,0.13853531717606588,0.13543322682116785,2.692857142857195,-0.32309290987404893,-1932.2952823683995,0.016720679951049533,False,True,SELL,NSE_RELIANCE-EQ
1768804500,426.9,427.0,426.4,427.0,75263,423.5568610078091,423.44714291356615,0.10971809424296453,0.025910694186773657,0.04686035613870043,-0.0935891436593339,0.5415587473510675,260719.6,234440.05,0.3210330316854991,0.21335783299305816,0.16339771421265673,1.1214285714285706,0.151361899791425,-363.46798232761574,-0.04164380554846048,True,False,BUY,NSE_KOTAKBANK-EQ
1768893900,932.35,932.8,932.3,932.8,149148,930.1396342934355,930.078962867527,0.06067142590848107,0.0065232553719336865,0.04290004290004035,0.12881064834693312,0.0697312664270644,189154.2,507840.35,0.2936907238662702,0.05770784568083743,0.07982073219868548,1.1535714285714351,0.11715338945782605,-207.41734546015914,-0.05648196354934498,True,False,BUY,NSE_HDFCBANK-EQ
1768967700,423.5,423.9,422.3,422.4,176489,426.10364639967776,426.10545205427377,-0.0018056545960121184,-0.0004237576842321485,-0.2597402597402598,-0.4946996466431153,-0.1890359168241984,347690.8,318918.65,0.5533981785010064,0.2536683041488159,0.14942827533081182,1.4000000000000017,-0.16379050532088968,-101.11470584312785,0.16198485072487756,False,True,SELL,NSE_KOTAKBANK-EQ
1768968000,1643.2,1646.4,1639.9,1641.5,136170,1660.935165952786,1661.4293768461275,-0.4942108933414602,-0.029746127053538386,-0.11561397103566629,-0.8516549891278036,-1.0250226107928806,204522.6,214423.3,0.6350522541160406,0.22907471483710234,0.14932210494486625,5.157142857142844,-0.8554297161897466,-236.8175914656117,0.36121882284828644,False,True,SELL,NSE_INFY-EQ
1768968300,1296.5,1297.2,1293.8,1294.6,53524,1297.7564959903998,1297.759853298163,-0.0033573077632809145,-0.00025870023292433954,-0.22350674373796675,0.12374323279193966,0.26332094175960385,79803.4,109911.35,0.48697427517722236,0.296495388166136,0.19859181852460456,3.7571428571428505,-0.13957797885586842,-102.46460961934257,0.1362206710925875,False,True,SELL,NSE_AXISBANK-EQ
1768969500,927.9,927.95,926.0,926.3,137094,930.2386891184948,930.3603113884382,-0.12162226994337288,-0.013072598696935807,-0.15629210455403442,-0.25305551068756094,-0.22619560534252736,385328.2,916843.65,0.14952822108764127,0.1181506848907053,0.13509240741652795,2.6392857142857173,-0.17317916352078555,-335.89914268352317,0.051556893577412666,False,True,SELL,NSE_HDFCBANK-EQ
1768972500,1031.5,1032.0,1029.05,1029.3,103193,1036.674624231564,1036.7437203633065,-0.06909613174252627,-0.006664726333554535,-0.21328162869608258,-0.5747404008693557,-0.6850636819760836,87865.2,96072.7,1.074113666005015,0.13560261042768335,0.12049830552249093,2.1214285714285745,-0.3255858454901954,-126.93914338042501,0.25648971374766916,False,True,SELL,NSE_SBIN-EQ
1769055000,1050.5,1051.65,1049.2,1050.4,345990,1034.5677492657908,1034.4073365442664,0.16041272152438069,0.015507693715735358,-0.009519276534974974,-0.18529956763432276,2.035067268930013,488643.6,250133.25,1.3832227422783656,0.24640816291023698,0.3664177151512903,3.310714285714263,0.6988842245521028,-129.79038270779617,-0.5384715030277221,True,False,BUY,NSE_SBIN-EQ
1769055600,1667.7,1668.8,1665.8,1665.8,30237,1656.584560714168,1656.48311926766,0.10144144650803355,0.0061239046343485445,-0.10194902548725793,0.02401825387292611,0.0360317079029393,66474.2,104836.6,0.28842026544164917,0.10072049091875612,0.16354728688554793,4.100000000000007,0.40673000490892264,-133.22805382533397,-0.3052885584008891,True,False,BUY,NSE_INFY-EQ
1769056800,427.5,428.2,427.4,427.6,131083,424.3581639262973,424.27727689294625,0.08088703335107539,0.01906466307680315,0.046794571829678056,0.046794571829678056,-0.21003500583429702,184961.0,235861.2,0.5557633048589594,0.1125601294364338,0.21509273910615256,1.4428571428571502,0.1427009083311077,-230.85578824690128,-0.061813874980032324,True,False,BUY,NSE_KOTAKBANK-EQ
1769059500,422.5,422.6,421.6,421.8,76206,424.26134549714925,424.2751667356616,-0.013821238512377931,-0.003257611945265948,-0.14204545454544748,-0.6126295947219473,-0.7529411764705896,60139.4,158313.3,0.48136195758663364,0.16731807792777895,0.22469636990374298,1.1214285714285706,-0.10874477938227756,-114.56039080055078,0.09492354086989963,False,True,SELL,NSE_KOTAKBANK-EQ
1769063100,3149.2,3150.5,3149.0,3149.3,12339,3141.5936938068126,3141.3008234454387,0.2928703613738435,0.009323219195944999,0.0031754096278424626,0.05718824463860628,-0.07614937969983027,9450.8,25725.35,0.47964362000905725,0.04142450819773772,0.08734031658734918,4.242857142857182,0.3383750917528232,-743.604211990081,-0.04550473037897973,True,False,BUY,NSE_TCS-EQ
1769067900,3126.4,3126.9,3122.3,3124.1,13561,3141.3065048716626,3141.5457495603946,-0.23924468873201477,-0.007615508663704578,-0.07356704196520569,-0.23630847836499935,-0.6171464927628434,17984.6,21525.5,0.6299969803256603,0.028958137971233252,0.09929272526514464,5.96428571428565,-0.7590025820782103,-146.030025093368,0.5197578933461955,False,True,SELL,NSE_TCS-EQ
1769073300,1295.3,1298.9,1295.0,1297.3,112580,1290.2523013406924,1290.229867921981,0.022433418711443665,0.001738714880905252,0.16987105242838307,0.1234853747009268,0.6439100077579418,86070.0,60330.65,1.8660498436532673,0.10943639491907675,0.09641293672386315,2.5500000000000034,0.31151863377931477,-107.76014045068918,-0.2890852150678711,True,False,BUY,NSE_AXISBANK-EQ
1769073900,425.4,425.7,425.0,425.4,115520,424.07826717317977,424.03172912217246,0.04653805100730324,0.010975134125846194,0.04703668861711918,-0.16428068528515638,0.1176747469992856,181196.4,121299.15,0.9523562201383934,0.10712053819888177,0.11539252254459645,0.9214285714285576,0.05806681101853428,-503.6691800503001,-0.011528760011231043,True,False,BUY,NSE_KOTAKBANK-EQ
1769074800,3150.5,3153.5,3150.5,3151.8,36604,3141.1382595811174,3141.0769103226517,0.06134925846572514,0.0019531281855630633,0.04443880142204204,0.09845332994571354,0.08891711654495094,57435.6,37132.75,0.9857605483030478,0.08914002465936345,0.08042334560165607,5.3785714285714095,0.47103423528460553,-114.97473960165429,-0.4096849768188804,True,False,BUY,NSE_TCS-EQ
1769142300,1285.2,1287.4,1284.2,1286.0,59650,1290.3164958929283,1290.335832160865,-0.019336267936751028,-0.0014985453751500868,0.10898334111786312,-0.18627755355480335,-0.3409795412275374,70486.0,117566.75,0.5073713443639465,0.16834588954975485,0.165768529967188,4.685714285714345,-0.19074842998747954,-111.28056942133928,0.1714121620507285,False,True,SELL,NSE_AXISBANK-EQ
1769154900,423.6,423.9,422.4,422.5,61672,424.37969526110135,424.4605927511432,-0.08089749004187752,-0.019058892962840218,-0.2832192589096061,-0.5414312617702421,-0.3537735849056589,71196.4,85951.55,0.7175205101013303,0.17903558780952206,0.14672055336965412,1.007142857142863,-0.082455760194307,-5291.493266796576,0.0015582701524294862,False,True,SELL,NSE_KOTAKBANK-EQ
1769158200,1031.85,1032.65,1030.0,1030.1,124388,1041.1210474815493,1041.2761727665925,-0.15512528504314105,-0.01489761209372388,-0.17443550731661706,-0.4782377662914894,-0.7084678779700315,188635.4,133815.75,0.9295467835437906,0.0734236116339273,0.08223363770141513,2.0392857142857435,-0.48613771240115966,-146.86388552879305,0.3310124273580186,False,True,SELL,NSE_SBIN-EQ
1769488200,1316.8,1318.6,1316.4,1317.8,286775,1285.5105325406141,1285.1736014329094,0.33693110770468593,0.02621677782122378,0.060744115413813304,0.5877413937867448,0.918976872415378,418205.0,574313.95,0.4993349021036317,0.20491426918837893,0.9532429780356211,9.014285714285702,1.4252742392270648,-130.95816916061992,-1.0883431315223788,True,False,BUY,NSE_AXISBANK-EQ
1769490900,3135.7,3137.8,3133.8,3137.4,27875,3156.17090933881,3156.763907519967,-0.5929981811568723,-0.01878500257001312,0.03826286588866079,-0.3050524308865543,-0.6365795724465495,32809.2,41789.85,0.667027998425455,0.09273947554014877,0.17842086065545923,5.928571428571429,-0.8252206848469541,-355.35775893118114,0.2322225036900818,False,True,SELL,NSE_TCS-EQ
1769500500,1043.4,1046.4,1043.1,1046.3,154359,1040.1622092637742,1039.9544733657426,0.20773589803161485,0.01997548001878309,0.277937511980042,0.6057692307692264,0.5960965291798903,142822.6,156801.7,0.9844217250195628,0.12050607636923567,0.11737989379311557,1.9428571428571786,0.26971786446688384,-435.1553846691268,-0.06198196643526899,True,False,BUY,NSE_SBIN-EQ
1769503200,1355.3,1359.5,1355.2,1356.6,440592,1350.5194154560154,1350.2731923204046,0.24622313561076226,0.018235060653735938,0.10330578512396382,-0.08837825894830731,0.10330578512396382,564788.8,345512.85,1.2751826741031485,0.1762873713926583,0.14819545188013383,3.5500000000000034,0.26686431438383806,-1292.8734221900822,-0.020641178773075808,True,False,BUY,NSE_ICICIBANK-EQ
1769506500,923.55,926.3,923.3,925.35,1852239,918.7546568245695,918.6303190338865,0.1243377906829437,0.013535128125719649,0.20032485110990095,0.3361344537815114,0.5105088795959389,1200175.0,643667.2,2.8776345912918977,0.08212674235720765,0.14062601951758824,2.0357142857142856,0.2906554177443468,-174.75923801933467,-0.16631762706140307,True,False,BUY,NSE_HDFCBANK-EQ
1769507400,3788.7,3790.0,3784.3,3789.0,88641,3771.6418789038216,3771.2279478621585,0.4139310416630906,0.010976028163392793,0.005278716216206014,0.05017031501677316,0.15066212037109228,78909.4,42524.85,2.0844517970081022,0.09228394044443344,0.11348341233549736,6.671428571428545,0.7642403449031008,-218.1615897250353,-0.3503093032400102,True,False,BUY,NSE_LT-EQ
1769572200,3202.6,3204.8,3187.1,3187.4,63589,3153.306077271115,3153.1450507920476,0.16102647906745915,0.0051068528873104155,-0.4746143758196375,0.8511311501344654,0.9149912933354543,107036.6,75029.8,0.8475165867428675,0.5895033844425952,0.2919897732837364,9.192857142857227,1.5065602696972746,-111.96747938913418,-1.3455337906298155,True,False,BUY,NSE_TCS-EQ
1769578500,1402.0,1402.6,1400.0,1400.9,123199,1393.6815591761115,1393.4468465428554,0.2347126332560947,0.016844032037419816,-0.07133176403452124,0.04999285816311705,0.10718879519793223,93099.4,101114.95,1.2184053891140727,0.11334854524473463,0.12002965498619643,2.564285714285753,0.3172863964427961,-384.2460173764921,-0.0825737631867014,True,False,BUY,NSE_RELIANCE-EQ
1769578800,1659.5,1660.6,1659.4,1660.3,86916,1669.5693581579048,1669.8611938516747,-0.2918356937698263,-0.017476643857845624,0.04820729135281976,0.10853180584866617,-0.19836499158450982,84393.0,102642.6,0.8467829146962372,0.08250235231500211,0.19809459918175365,4.3857142857142595,-0.4075147888581796,-352.2804086139577,0.11567909508835328,False,True,SELL,NSE_INFY-EQ
1769591100,1391.3,1392.0,1390.6,1391.7,87202,1394.0766500576751,1394.1222010050546,-0.04555094737952459,-0.003267356860588395,0.028750089844042925,0.03594019551467209,-0.07180297264306468,95446.4,106090.85,0.8219558991185385,0.05069177870202318,0.09582022255189686,1.9000000000000423,-0.10473221484630812,-176.96852286087113,0.05918126746678354,False,True,SELL,NSE_RELIANCE-EQ
1769593200,1395.9,1396.3,1395.7,1396.1,369256,1394.188542965741,1394.1336962559549,0.0548467097860339,0.003934106888982645,0.021493050580301265,0.10038001003798147,0.30895243569477593,317708.8,156129.9,2.365056276856643,0.052657297415981706,0.0723707713452203,1.6428571428571754,0.08407944092869002,-287.6208881010167,-0.02923273114265612,True,False,BUY,NSE_RELIANCE-EQ
1769661000,1390.0,1390.6,1388.7,1389.7,152127,1394.1954422221474,1394.199708703493,-0.004266481345439388,-0.0003060165139043756,-0.021582733812941512,-0.08627507369329823,-0.6292456203074726,333188.2,300298.9,0.5065852722071242,0.049588563219622434,0.11850732008092124,3.3214285714285876,-0.19878954403770877,-102.19330360441057,0.19452306269226938,False,True,SELL,NSE_RELIANCE-EQ
1769662500,3137.9,3137.9,3132.1,3133.4,18331,3165.974876779641,3167.1502116405404,-1.1753348608995111,-0.03711017104839823,-0.14659018483109687,-0.06697496412054749,-0.25783861212795856,16202.0,45281.85,0.4048200327504287,0.1407692740565602,0.24424921951998108,7.150000000000124,-1.430851975058431,-559.9828331532059,0.25551711415891987,False,True,SELL,NSE_TCS-EQ
1769672100,1397.6,1398.0,1396.4,1396.6,178227,1394.0139531802577,1393.9702677009968,0.04368547926083011,0.0031338888836473042,-0.07870072261573213,-0.04294302891498791,0.0716537689882557,179891.0,160822.5,1.1082217973231359,0.0836182654939587,0.08142275258526264,1.7214285714285649,0.11400913660691003,-162.12060195595797,-0.07032365734607993,True,False,BUY,NSE_RELIANCE-EQ
1769673300,1393.5,1393.7,1391.8,1392.6,104873,1393.9381349525272,1393.9594838382545,-0.02134888572732052,-0.0015315284249536839,-0.057413520884186386,-0.1577287066246047,-0.30068728522336663,118813.8,164967.1,0.6357206982483173,0.036615570703326834,0.08707585331644405,1.9285714285714286,-0.0590039214614535,-156.6959645930398,0.03765503573413298,False,True,SELL,NSE_RELIANCE-EQ
1769673600,1392.8,1394.8,1392.6,1394.7,92054,1393.976228204901,1393.9656548062692,0.010573398631777309,0.0007585121337330782,0.15079707022835898,0.06457167455877766,-0.21463833440652502,101579.2,160367.0,0.5740208396989406,0.105968833137671,0.09075775952380545,2.0500000000000034,0.03192228435909783,-149.52670020733848,-0.02134888572732052,True,False,BUY,NSE_RELIANCE-EQ
1769745000,1384.4,1384.7,1382.1,1383.3,171108,1394.0398432866052,1394.2118325586916,-0.1719892720864209,-0.012335949822688132,-0.08667388949079591,-0.3242542153047978,-0.7248457011626352,1063041.0,529884.4,0.3229157152012779,0.15952743075728978,0.11508040744220865,3.6499999999999937,-0.473558837899418,-157.03137570356526,0.3015695658129971,False,True,SELL,NSE_RELIANCE-EQ
1769757300,1361.2,1361.3,1360.1,1360.4,41180,1365.6317285293921,1365.693342626911,-0.06161409751894098,-0.004511561680488701,-0.05142899125706313,-0.022047475564046515,-0.05877167205406986,87318.8,101225.15,0.40681589506165217,0.04952322774337283,0.11203601541482086,2.0357142857142696,-0.23087226231132263,-136.40243742127248,0.16925816479238165,False,True,SELL,NSE_ICICIBANK-EQ
1769766900,1397.1,1398.0,1395.5,1397.0,611209,1392.4785561705405,1392.4039882993536,0.07456787118690045,0.005355333065224535,-0.021469977814347896,0.07163323782235498,0.3447780491308672,718144.6,282981.0,2.1598941271675485,0.06859147666566612,0.11001600876836001,2.2214285714286137,0.1993487808019836,-159.75903799461238,-0.12478090961508315,True,False,BUY,NSE_RELIANCE-EQ
