timestamp,open,high,low,close,volume,SMMA20,SMMA120,SMMA_gap,SMMA_gap_pct,price_change_5m,price_change_15m,price_change_30m,volume_sma_5,volume_sma_20,volume_ratio,rolling_std_5,rolling_std_20,ATR_14,SMMA_gap_change,SMMA_gap_change_pct,PREV_GAP,BUY_SIGNAL,SELL_SIGNAL,signal,symbol,entry_ltp,exit_ltp,pnl,target
1768203000,1424.0,1424.3,1421.1,1421.7,93172,1411.093693377196,1410.6769279617836,0.4167654154125557,0.0295436472484681,-0.1545052321090034,-0.007033338022222,0.1690974424011893,95143.4,140592.35,0.6627103110517748,0.1374586963779646,0.1372777301890683,3.05000000000002,0.4655958068938162,-953.49595358558,-0.0488303914812604,True,False,BUY,NSE_ICICIBANK-EQ,1421.7,1416.8,-4.900000000000091,0
1768203600,1008.65,1010.0,1008.35,1009.95,65079,1002.9262073826584,1002.8011462517702,0.125061130888298,0.012471179491143,0.1288851435086613,0.1934523809523858,0.1785448593959238,54287.8,95168.35,0.6838302860142053,0.083999395856859,0.1070745711657719,2.453571428571414,0.3095988944040755,-167.76993960783844,-0.1845377635157774,True,False,BUY,NSE_SBIN-EQ,1009.95,1012.25,2.2999999999999545,1
1768211400,3230.5,3245.1,3230.0,3242.5,86783,3216.1501295536377,3216.113666801476,0.0364627521621514,0.0011337519733378,0.3714595263891063,0.4990081824944203,0.6768714875648119,56191.0,27915.0,3.108830377933011,0.2021920030656577,0.1419508273669942,6.871428571428559,1.16510139422644,-103.23068436638503,-1.1286386420642884,True,False,BUY,NSE_TCS-EQ,3242.5,3238.9,-3.599999999999909,0
1768279500,426.86,427.44,426.56,426.68,389680,426.138077948116,426.1178249420391,0.0202530060769277,0.004752912197391,-0.0421683924471727,0.1549223041171776,0.0468955167886031,150013.0,180730.0,2.1561445249820173,0.1114324245533465,0.0908149591290029,0.8442857142857098,0.023798053106077,-671.3042989386624,-0.0035450470291493,True,False,BUY,NSE_KOTAKBANK-EQ,426.68,426.74,0.0600000000000022,1
1768289400,424.44,424.66,424.0,424.58,200900,426.13784329004665,426.1841709767316,-0.0463276866849469,-0.0108703442877225,0.0282712151910669,-0.047083196007347,-0.2162162162162251,156402.0,149371.0,1.3449732545139284,0.0650381010661328,0.1155860767653459,0.740000000000001,-0.0685113237318546,-308.837200982806,0.0221836370469077,False,True,SELL,NSE_KOTAKBANK-EQ,424.58,425.0,-0.4200000000000159,0
1768367100,1287.3,1289.5,1286.1,1287.1,83573,1273.1109532066082,1272.9547067666049,0.156246440003315,0.0122743126030141,-0.0388319353836541,-0.05435626650101,0.0699735655419031,53924.8,144167.3,0.5796945631915144,0.0943424169128404,0.1994492738803599,4.564285714285753,0.6173976103398218,-133.8818266229923,-0.4611511703365067,True,False,BUY,NSE_AXISBANK-EQ,1287.1,1304.7,17.600000000000136,1
1768368600,3208.4,3210.0,3207.0,3209.7,65724,3230.93703826966,3231.7041879643825,-0.7671496947223204,-0.023738239953377,0.0405186385737277,0.0218136491118681,0.0280478683619911,57059.2,43793.1,1.5007843701405017,0.0837112043439607,0.0968161119191537,6.421428571428578,-0.9328297137399204,-563.0309069682247,0.1656800190176,False,True,SELL,NSE_TCS-EQ,3209.7,3214.3,-4.600000000000364,0
1768383600,1418.5,1419.6,1416.6,1417.6,594251,1422.5348950223947,1422.6435981534858,-0.1087031310910333,-0.0076409250519331,-0.0564015792442362,-0.1901006829543083,-0.3164334434990534,386733.6,212182.5,2.8006598093622235,0.1479346869005943,0.1132383890494521,2.51428571428575,-0.2173481392078429,-200.05349806238803,0.1086450081168095,False,True,SELL,NSE_ICICIBANK-EQ,1417.6,1414.4,3.199999999999818,1
1768535400,1663.2,1673.7,1660.3,1671.6,951704,1602.93482320567,1600.9775837469956,1.957239458674394,0.1222527709659486,0.5292278085157642,3.6008676789587746,4.527263631815903,819450.0,323133.95,2.945230607925908,1.4267939801077667,0.7922518458859498,11.257142857142869,3.0204909905871773,-284.0805679492727,-1.063251531912783,True,False,BUY,NSE_INFY-EQ,1671.6,1679.5,7.900000000000091,1
1768540800,1478.6,1479.0,1476.8,1476.8,159507,1466.0584254040627,1465.980552755825,0.0778726482374168,0.0053119837156794,-0.1487491548343489,0.1356116083536696,0.4079412564590656,180217.0,252469.95,0.6317860798879232,0.1906211242010074,0.1752588626055612,3.307142857142838,0.4744263066243093,-119.6373546405267,-0.3965536583868925,True,False,BUY,NSE_RELIANCE-EQ,1476.8,1470.1,-6.7000000000000455,0
1768549200,1457.8,1458.7,1455.1,1458.7,238950,1466.063341415933,1466.369713645856,-0.3063722299229994,-0.0208932458896236,0.0548734481102819,-0.0137089588045813,-0.3892379131384849,151636.4,175199.3,1.3638753122872067,0.1385353171760658,0.1354332268211678,2.692857142857195,-0.3230929098740489,-1932.2952823683995,0.0167206799510495,False,True,SELL,NSE_RELIANCE-EQ,1458.7,1457.9,0.7999999999999545,1
1768804500,426.9,427.0,426.4,427.0,75263,423.5568610078091,423.44714291356615,0.1097180942429645,0.0259106941867736,0.0468603561387004,-0.0935891436593339,0.5415587473510675,260719.6,234440.05,0.3210330316854991,0.2133578329930581,0.1633977142126567,1.1214285714285706,0.151361899791425,-363.4679823276157,-0.0416438055484604,True,False,BUY,NSE_KOTAKBANK-EQ,427.0,428.4,1.3999999999999773,1
1768893900,932.35,932.8,932.3,932.8,149148,930.1396342934356,930.078962867527,0.060671425908481,0.0065232553719336,0.0429000429000403,0.1288106483469331,0.0697312664270644,189154.2,507840.35,0.2936907238662702,0.0577078456808374,0.0798207321986854,1.1535714285714351,0.117153389457826,-207.41734546015917,-0.0564819635493449,True,False,BUY,NSE_HDFCBANK-EQ,932.8,932.9,0.1000000000000227,1
1768967700,423.5,423.9,422.3,422.4,176489,426.10364639967776,426.10545205427377,-0.0018056545960121,-0.0004237576842321,-0.2597402597402598,-0.4946996466431153,-0.1890359168241984,347690.8,318918.65,0.5533981785010064,0.2536683041488159,0.1494282753308118,1.4000000000000017,-0.1637905053208896,-101.11470584312784,0.1619848507248775,False,True,SELL,NSE_KOTAKBANK-EQ,422.4,423.3,-0.9000000000000341,0
1768968000,1643.2,1646.4,1639.9,1641.5,136170,1660.935165952786,1661.4293768461275,-0.4942108933414602,-0.0297461270535383,-0.1156139710356662,-0.8516549891278036,-1.0250226107928806,204522.6,214423.3,0.6350522541160406,0.2290747148371023,0.1493221049448662,5.157142857142844,-0.8554297161897466,-236.8175914656117,0.3612188228482864,False,True,SELL,NSE_INFY-EQ,1641.5,1644.8,-3.2999999999999545,0
1768968300,1296.5,1297.2,1293.8,1294.6,53524,1297.7564959903998,1297.759853298163,-0.0033573077632809,-0.0002587002329243,-0.2235067437379667,0.1237432327919396,0.2633209417596038,79803.4,109911.35,0.4869742751772223,0.296495388166136,0.1985918185246045,3.7571428571428505,-0.1395779788558684,-102.46460961934255,0.1362206710925875,False,True,SELL,NSE_AXISBANK-EQ,1294.6,1284.7,9.899999999999864,1
1768969500,927.9,927.95,926.0,926.3,137094,930.2386891184948,930.3603113884382,-0.1216222699433728,-0.0130725986969358,-0.1562921045540344,-0.2530555106875609,-0.2261956053425273,385328.2,916843.65,0.1495282210876412,0.1181506848907053,0.1350924074165279,2.6392857142857173,-0.1731791635207855,-335.8991426835232,0.0515568935774126,False,True,SELL,NSE_HDFCBANK-EQ,926.3,919.5,6.7999999999999545,1
1768972500,1031.5,1032.0,1029.05,1029.3,103193,1036.674624231564,1036.7437203633065,-0.0690961317425262,-0.0066647263335545,-0.2132816286960825,-0.5747404008693557,-0.6850636819760836,87865.2,96072.7,1.074113666005015,0.1356026104276833,0.1204983055224909,2.1214285714285745,-0.3255858454901954,-126.939143380425,0.2564897137476691,False,True,SELL,NSE_SBIN-EQ,1029.3,1026.25,3.0499999999999545,1
1769055000,1050.5,1051.65,1049.2,1050.4,345990,1034.5677492657908,1034.4073365442664,0.1604127215243806,0.0155076937157353,-0.0095192765349749,-0.1852995676343227,2.035067268930013,488643.6,250133.25,1.3832227422783656,0.2464081629102369,0.3664177151512903,3.310714285714263,0.6988842245521028,-129.79038270779617,-0.5384715030277221,True,False,BUY,NSE_SBIN-EQ,1050.4,1047.35,-3.050000000000182,0
1769055600,1667.7,1668.8,1665.8,1665.8,30237,1656.584560714168,1656.48311926766,0.1014414465080335,0.0061239046343485,-0.1019490254872579,0.0240182538729261,0.0360317079029393,66474.2,104836.6,0.2884202654416491,0.1007204909187561,0.1635472868855479,4.100000000000007,0.4067300049089226,-133.22805382533397,-0.3052885584008891,True,False,BUY,NSE_INFY-EQ,1665.8,1663.0,-2.7999999999999545,0
1769056800,427.5,428.2,427.4,427.6,131083,424.3581639262973,424.2772768929463,0.0808870333510753,0.0190646630768031,0.046794571829678,0.046794571829678,-0.210035005834297,184961.0,235861.2,0.5557633048589594,0.1125601294364338,0.2150927391061525,1.4428571428571502,0.1427009083311077,-230.85578824690128,-0.0618138749800323,True,False,BUY,NSE_KOTAKBANK-EQ,427.6,421.1,-6.5,0
1769059500,422.5,422.6,421.6,421.8,76206,424.2613454971493,424.2751667356616,-0.0138212385123779,-0.0032576119452659,-0.1420454545454474,-0.6126295947219473,-0.7529411764705896,60139.4,158313.3,0.4813619575866336,0.1673180779277789,0.2246963699037429,1.1214285714285706,-0.1087447793822775,-114.56039080055078,0.0949235408698996,False,True,SELL,NSE_KOTAKBANK-EQ,421.8,422.6,-0.8000000000000114,0
1769063100,3149.2,3150.5,3149.0,3149.3,12339,3141.593693806813,3141.3008234454387,0.2928703613738435,0.0093232191959449,0.0031754096278424,0.0571882446386062,-0.0761493796998302,9450.8,25725.35,0.4796436200090572,0.0414245081977377,0.0873403165873491,4.242857142857182,0.3383750917528232,-743.604211990081,-0.0455047303789797,True,False,BUY,NSE_TCS-EQ,3149.3,3134.2,-15.100000000000364,0
1769067900,3126.4,3126.9,3122.3,3124.1,13561,3141.3065048716626,3141.5457495603946,-0.2392446887320147,-0.0076155086637045,-0.0735670419652056,-0.2363084783649993,-0.6171464927628434,17984.6,21525.5,0.6299969803256603,0.0289581379712332,0.0992927252651446,5.96428571428565,-0.7590025820782103,-146.030025093368,0.5197578933461955,False,True,SELL,NSE_TCS-EQ,3124.1,3131.8,-7.700000000000273,0
1769073300,1295.3,1298.9,1295.0,1297.3,112580,1290.2523013406924,1290.229867921981,0.0224334187114436,0.0017387148809052,0.169871052428383,0.1234853747009268,0.6439100077579418,86070.0,60330.65,1.8660498436532675,0.1094363949190767,0.0964129367238631,2.550000000000004,0.3115186337793147,-107.76014045068918,-0.2890852150678711,True,False,BUY,NSE_AXISBANK-EQ,1297.3,1288.6,-8.700000000000045,0
1769073900,425.4,425.7,425.0,425.4,115520,424.07826717317977,424.03172912217246,0.0465380510073032,0.0109751341258461,0.0470366886171191,-0.1642806852851563,0.1176747469992856,181196.4,121299.15,0.9523562201383934,0.1071205381988817,0.1153925225445964,0.9214285714285576,0.0580668110185342,-503.6691800503001,-0.011528760011231,True,False,BUY,NSE_KOTAKBANK-EQ,425.4,426.0,0.6000000000000227,1
1769074800,3150.5,3153.5,3150.5,3151.8,36604,3141.1382595811174,3141.076910322652,0.0613492584657251,0.001953128185563,0.044438801422042,0.0984533299457135,0.0889171165449509,57435.6,37132.75,0.9857605483030478,0.0891400246593634,0.080423345601656,5.3785714285714095,0.4710342352846055,-114.97473960165428,-0.4096849768188804,True,False,BUY,NSE_TCS-EQ,3151.8,3178.6,26.799999999999727,1
1769142300,1285.2,1287.4,1284.2,1286.0,59650,1290.3164958929283,1290.335832160865,-0.019336267936751,-0.00149854537515,0.1089833411178631,-0.1862775535548033,-0.3409795412275374,70486.0,117566.75,0.5073713443639465,0.1683458895497548,0.165768529967188,4.685714285714345,-0.1907484299874795,-111.28056942133928,0.1714121620507285,False,True,SELL,NSE_AXISBANK-EQ,1286.0,1288.2,-2.200000000000045,0
1769154900,423.6,423.9,422.4,422.5,61672,424.37969526110135,424.4605927511432,-0.0808974900418775,-0.0190588929628402,-0.2832192589096061,-0.5414312617702421,-0.3537735849056589,71196.4,85951.55,0.7175205101013303,0.179035587809522,0.1467205533696541,1.007142857142863,-0.082455760194307,-5291.493266796576,0.0015582701524294,False,True,SELL,NSE_KOTAKBANK-EQ,422.5,421.3,1.1999999999999886,1
1769158200,1031.85,1032.65,1030.0,1030.1,124388,1041.121047481549,1041.2761727665925,-0.155125285043141,-0.0148976120937238,-0.174435507316617,-0.4782377662914894,-0.7084678779700315,188635.4,133815.75,0.9295467835437906,0.0734236116339273,0.0822336377014151,2.0392857142857435,-0.4861377124011596,-146.86388552879305,0.3310124273580186,False,True,SELL,NSE_SBIN-EQ,1030.1,1027.45,2.649999999999864,1
1769488200,1316.8,1318.6,1316.4,1317.8,286775,1285.510532540614,1285.1736014329094,0.3369311077046859,0.0262167778212237,0.0607441154138133,0.5877413937867448,0.918976872415378,418205.0,574313.95,0.4993349021036317,0.2049142691883789,0.9532429780356212,9.014285714285702,1.4252742392270648,-130.95816916061992,-1.0883431315223788,True,False,BUY,NSE_AXISBANK-EQ,1317.8,1324.8,7.0,1
1769490900,3135.7,3137.8,3133.8,3137.4,27875,3156.17090933881,3156.763907519967,-0.5929981811568723,-0.0187850025700131,0.0382628658886607,-0.3050524308865543,-0.6365795724465495,32809.2,41789.85,0.667027998425455,0.0927394755401487,0.1784208606554592,5.928571428571429,-0.8252206848469541,-355.35775893118114,0.2322225036900818,False,True,SELL,NSE_TCS-EQ,3137.4,3150.5,-13.099999999999907,0
1769500500,1043.4,1046.4,1043.1,1046.3,154359,1040.1622092637742,1039.9544733657426,0.2077358980316148,0.019975480018783,0.277937511980042,0.6057692307692264,0.5960965291798903,142822.6,156801.7,0.9844217250195628,0.1205060763692356,0.1173798937931155,1.9428571428571784,0.2697178644668838,-435.1553846691268,-0.0619819664352689,True,False,BUY,NSE_SBIN-EQ,1046.3,1044.0,-2.2999999999999545,0
1769503200,1355.3,1359.5,1355.2,1356.6,440592,1350.5194154560154,1350.2731923204046,0.2462231356107622,0.0182350606537359,0.1033057851239638,-0.0883782589483073,0.1033057851239638,564788.8,345512.85,1.2751826741031485,0.1762873713926583,0.1481954518801338,3.550000000000004,0.266864314383838,-1292.8734221900822,-0.0206411787730758,True,False,BUY,NSE_ICICIBANK-EQ,1356.6,1360.3,3.7000000000000455,1
1769506500,923.55,926.3,923.3,925.35,1852239,918.7546568245696,918.6303190338864,0.1243377906829437,0.0135351281257196,0.2003248511099009,0.3361344537815114,0.5105088795959389,1200175.0,643667.2,2.8776345912918977,0.0821267423572076,0.1406260195175882,2.0357142857142856,0.2906554177443468,-174.75923801933467,-0.166317627061403,True,False,BUY,NSE_HDFCBANK-EQ,925.35,932.95,7.600000000000023,1
1769507400,3788.7,3790.0,3784.3,3789.0,88641,3771.6418789038216,3771.227947862159,0.4139310416630906,0.0109760281633927,0.005278716216206,0.0501703150167731,0.1506621203710922,78909.4,42524.85,2.0844517970081022,0.0922839404444334,0.1134834123354973,6.671428571428545,0.7642403449031008,-218.1615897250353,-0.3503093032400102,True,False,BUY,NSE_LT-EQ,3789.0,3815.0,26.0,1
1769572200,3202.6,3204.8,3187.1,3187.4,63589,3153.306077271115,3153.145050792048,0.1610264790674591,0.0051068528873104,-0.4746143758196375,0.8511311501344654,0.9149912933354544,107036.6,75029.8,0.8475165867428675,0.5895033844425952,0.2919897732837364,9.192857142857228,1.5065602696972746,-111.96747938913418,-1.3455337906298157,True,False,BUY,NSE_TCS-EQ,3187.4,3189.5,2.099999999999909,1
1769578500,1402.0,1402.6,1400.0,1400.9,123199,1393.6815591761117,1393.4468465428554,0.2347126332560947,0.0168440320374198,-0.0713317640345212,0.049992858163117,0.1071887951979322,93099.4,101114.95,1.2184053891140727,0.1133485452447346,0.1200296549861964,2.564285714285753,0.3172863964427961,-384.2460173764921,-0.0825737631867014,True,False,BUY,NSE_RELIANCE-EQ,1400.9,1399.3,-1.6000000000001364,0
1769578800,1659.5,1660.6,1659.4,1660.3,86916,1669.5693581579048,1669.861193851675,-0.2918356937698263,-0.0174766438578456,0.0482072913528197,0.1085318058486661,-0.1983649915845098,84393.0,102642.6,0.8467829146962372,0.0825023523150021,0.1980945991817536,4.38571428571426,-0.4075147888581796,-352.2804086139577,0.1156790950883532,False,True,SELL,NSE_INFY-EQ,1660.3,1659.0,1.2999999999999543,1
1769591100,1391.3,1392.0,1390.6,1391.7,87202,1394.0766500576751,1394.1222010050546,-0.0455509473795245,-0.0032673568605883,0.0287500898440429,0.035940195514672,-0.0718029726430646,95446.4,106090.85,0.8219558991185385,0.0506917787020231,0.0958202225518968,1.9000000000000423,-0.1047322148463081,-176.96852286087113,0.0591812674667835,False,True,SELL,NSE_RELIANCE-EQ,1391.7,1397.9,-6.2000000000000455,0
1769593200,1395.9,1396.3,1395.7,1396.1,369256,1394.188542965741,1394.1336962559549,0.0548467097860339,0.0039341068889826,0.0214930505803012,0.1003800100379814,0.3089524356947759,317708.8,156129.9,2.365056276856643,0.0526572974159817,0.0723707713452203,1.6428571428571754,0.08407944092869,-287.6208881010167,-0.0292327311426561,True,False,BUY,NSE_RELIANCE-EQ,1396.1,1390.0,-6.099999999999909,0
1769661000,1390.0,1390.6,1388.7,1389.7,152127,1394.1954422221474,1394.199708703493,-0.0042664813454393,-0.0003060165139043,-0.0215827338129415,-0.0862750736932982,-0.6292456203074726,333188.2,300298.9,0.5065852722071242,0.0495885632196224,0.1185073200809212,3.321428571428588,-0.1987895440377087,-102.19330360441056,0.1945230626922693,False,True,SELL,NSE_RELIANCE-EQ,1389.7,1394.0,-4.2999999999999545,0
1769662500,3137.9,3137.9,3132.1,3133.4,18331,3165.974876779641,3167.1502116405404,-1.1753348608995111,-0.0371101710483982,-0.1465901848310968,-0.0669749641205474,-0.2578386121279585,16202.0,45281.85,0.4048200327504287,0.1407692740565602,0.244249219519981,7.150000000000124,-1.430851975058431,-559.9828331532059,0.2555171141589198,False,True,SELL,NSE_TCS-EQ,3133.4,3134.0,-0.599999999999909,0
